unique_paragraph_id,participant_id,unique_trial_id,list_number,question_preview,repeated_reading_trial,is_correct,lextale,michtest_score,MPT_reading_score,MPT_grammar_score,MPT_vocabulary_score,MPT_listening_score,MPT_listen_grammar,MPT_vocab_read,MPT_grammar_vocab_read,log_michtest_score,log_MPT_reading_score,log_MPT_grammar_score,log_MPT_vocabulary_score,log_MPT_listening_score,log_MPT_listen_grammar,log_MPT_vocab_read,log_MPT_grammar_vocab_read,converted_toefl_score,reading,listening,speaking,writing,toefl_lr,article_batch,article_id,regime
3_9_Adv_1,l56_1165,l56_1165_3_9_Adv_1_0_0,56,False,0,1,87.5,96.0,19.0,28.0,29.0,20.0,48.0,48.0,76.0,4.56435,2.94444,3.3322,3.3673,2.99573,3.8712,3.8712,4.33073,101.294,28.69997,27.01173,23.63527,23.63527,55.7117,3,9,train_train
3_9_Adv_1,l58_1225,l58_1225_3_9_Adv_1_0_0,58,False,0,0,70.0,81.0,15.0,21.0,27.0,18.0,39.0,42.0,63.0,4.39445,2.70805,3.04452,3.29584,2.89037,3.66356,3.73767,4.14313,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_1,l8_1118,l8_1118_3_9_Adv_1_0_0,8,False,0,1,61.25,89.0,16.0,27.0,29.0,17.0,44.0,45.0,72.0,4.48864,2.77259,3.29584,3.3673,2.83321,3.78419,3.80666,4.27667,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_2,l10_1231,l10_1231_3_9_Adv_2_0_0,10,False,0,1,80.0,94.0,18.0,29.0,30.0,17.0,46.0,48.0,77.0,4.54329,2.89037,3.3673,3.4012,2.83321,3.82864,3.8712,4.34381,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_2,l12_1234,l12_1234_3_9_Adv_2_0_0,12,False,0,1,68.75,83.0,16.0,25.0,26.0,16.0,41.0,42.0,67.0,4.41884,2.77259,3.21888,3.2581,2.77259,3.71357,3.73767,4.20469,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_2,l26_1153,l26_1153_3_9_Adv_2_0_0,26,False,0,1,67.5,87.0,17.0,26.0,27.0,17.0,43.0,44.0,70.0,4.46591,2.83321,3.2581,3.29584,2.83321,3.7612,3.78419,4.2485,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_2,l28_1332,l28_1332_3_9_Adv_2_0_0,28,False,0,0,67.5,94.0,18.0,27.0,30.0,19.0,46.0,48.0,75.0,4.54329,2.89037,3.29584,3.4012,2.94444,3.82864,3.8712,4.31749,120.0,30.0,30.0,30.0,30.0,60.0,3,9,train_train
3_9_Adv_2,l44_1243,l44_1243_3_9_Adv_2_0_0,44,False,0,0,70.0,90.0,19.0,26.0,26.0,19.0,45.0,45.0,71.0,4.49981,2.94444,3.2581,3.2581,2.94444,3.80666,3.80666,4.26268,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_2,l48_1314,l48_1314_3_9_Adv_2_0_0,48,False,0,1,62.5,89.0,18.0,23.0,30.0,18.0,41.0,48.0,71.0,4.48864,2.89037,3.13549,3.4012,2.89037,3.71357,3.8712,4.26268,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_2,l4_1192,l4_1192_3_9_Adv_2_0_0,4,False,0,1,48.75,78.0,18.0,24.0,22.0,14.0,38.0,40.0,64.0,4.35671,2.89037,3.17805,3.09104,2.63906,3.63759,3.68888,4.15888,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_2,l50_1156,l50_1156_3_9_Adv_2_0_0,50,False,0,1,58.75,94.0,19.0,28.0,28.0,19.0,47.0,47.0,75.0,4.54329,2.94444,3.3322,3.3322,2.94444,3.85015,3.85015,4.31749,90.83978,21.08781,25.95422,22.70994,21.08781,47.04203,3,9,train_train
3_9_Adv_2,l52_1173,l52_1173_3_9_Adv_2_0_0,52,False,0,1,73.75,93.0,18.0,28.0,28.0,19.0,47.0,46.0,74.0,4.5326,2.89037,3.3322,3.3322,2.94444,3.85015,3.82864,4.30407,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_2,l54_1265,l54_1265_3_9_Adv_2_0_0,54,False,0,1,56.25,87.0,17.0,26.0,25.0,19.0,45.0,42.0,68.0,4.46591,2.83321,3.2581,3.21888,2.94444,3.80666,3.73767,4.21951,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_2,l56_1165,l56_1165_3_9_Adv_2_0_0,56,False,0,1,87.5,96.0,19.0,28.0,29.0,20.0,48.0,48.0,76.0,4.56435,2.94444,3.3322,3.3673,2.99573,3.8712,3.8712,4.33073,101.294,28.69997,27.01173,23.63527,23.63527,55.7117,3,9,train_train
3_9_Adv_2,l58_1225,l58_1225_3_9_Adv_2_0_0,58,False,0,1,70.0,81.0,15.0,21.0,27.0,18.0,39.0,42.0,63.0,4.39445,2.70805,3.04452,3.29584,2.89037,3.66356,3.73767,4.14313,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_2,l8_1118,l8_1118_3_9_Adv_2_0_0,8,False,0,1,61.25,89.0,16.0,27.0,29.0,17.0,44.0,45.0,72.0,4.48864,2.77259,3.29584,3.3673,2.83321,3.78419,3.80666,4.27667,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_3,l10_1231,l10_1231_3_9_Adv_3_0_0,10,False,0,1,80.0,94.0,18.0,29.0,30.0,17.0,46.0,48.0,77.0,4.54329,2.89037,3.3673,3.4012,2.83321,3.82864,3.8712,4.34381,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_3,l12_1234,l12_1234_3_9_Adv_3_0_0,12,False,0,1,68.75,83.0,16.0,25.0,26.0,16.0,41.0,42.0,67.0,4.41884,2.77259,3.21888,3.2581,2.77259,3.71357,3.73767,4.20469,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_3,l26_1153,l26_1153_3_9_Adv_3_0_0,26,False,0,1,67.5,87.0,17.0,26.0,27.0,17.0,43.0,44.0,70.0,4.46591,2.83321,3.2581,3.29584,2.83321,3.7612,3.78419,4.2485,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_3,l28_1332,l28_1332_3_9_Adv_3_0_0,28,False,0,1,67.5,94.0,18.0,27.0,30.0,19.0,46.0,48.0,75.0,4.54329,2.89037,3.29584,3.4012,2.94444,3.82864,3.8712,4.31749,120.0,30.0,30.0,30.0,30.0,60.0,3,9,train_train
3_9_Adv_3,l44_1243,l44_1243_3_9_Adv_3_0_0,44,False,0,0,70.0,90.0,19.0,26.0,26.0,19.0,45.0,45.0,71.0,4.49981,2.94444,3.2581,3.2581,2.94444,3.80666,3.80666,4.26268,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_3,l48_1314,l48_1314_3_9_Adv_3_0_0,48,False,0,1,62.5,89.0,18.0,23.0,30.0,18.0,41.0,48.0,71.0,4.48864,2.89037,3.13549,3.4012,2.89037,3.71357,3.8712,4.26268,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_3,l4_1192,l4_1192_3_9_Adv_3_0_0,4,False,0,1,48.75,78.0,18.0,24.0,22.0,14.0,38.0,40.0,64.0,4.35671,2.89037,3.17805,3.09104,2.63906,3.63759,3.68888,4.15888,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_3,l50_1156,l50_1156_3_9_Adv_3_0_0,50,False,0,1,58.75,94.0,19.0,28.0,28.0,19.0,47.0,47.0,75.0,4.54329,2.94444,3.3322,3.3322,2.94444,3.85015,3.85015,4.31749,90.83978,21.08781,25.95422,22.70994,21.08781,47.04203,3,9,train_train
3_9_Adv_3,l52_1173,l52_1173_3_9_Adv_3_0_0,52,False,0,1,73.75,93.0,18.0,28.0,28.0,19.0,47.0,46.0,74.0,4.5326,2.89037,3.3322,3.3322,2.94444,3.85015,3.82864,4.30407,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_3,l54_1265,l54_1265_3_9_Adv_3_0_0,54,False,0,1,56.25,87.0,17.0,26.0,25.0,19.0,45.0,42.0,68.0,4.46591,2.83321,3.2581,3.21888,2.94444,3.80666,3.73767,4.21951,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_3,l56_1165,l56_1165_3_9_Adv_3_0_0,56,False,0,1,87.5,96.0,19.0,28.0,29.0,20.0,48.0,48.0,76.0,4.56435,2.94444,3.3322,3.3673,2.99573,3.8712,3.8712,4.33073,101.294,28.69997,27.01173,23.63527,23.63527,55.7117,3,9,train_train
3_9_Adv_3,l58_1225,l58_1225_3_9_Adv_3_0_0,58,False,0,1,70.0,81.0,15.0,21.0,27.0,18.0,39.0,42.0,63.0,4.39445,2.70805,3.04452,3.29584,2.89037,3.66356,3.73767,4.14313,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_3,l8_1118,l8_1118_3_9_Adv_3_0_0,8,False,0,1,61.25,89.0,16.0,27.0,29.0,17.0,44.0,45.0,72.0,4.48864,2.77259,3.29584,3.3673,2.83321,3.78419,3.80666,4.27667,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_4,l11_1232,l11_1232_3_9_Adv_4_0_0,11,False,0,1,66.25,91.0,19.0,28.0,25.0,19.0,47.0,44.0,72.0,4.51086,2.94444,3.3322,3.21888,2.94444,3.85015,3.78419,4.27667,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_4,l13_1291,l13_1291_3_9_Adv_4_0_0,13,False,0,1,88.75,99.0,20.0,30.0,29.0,20.0,50.0,49.0,79.0,4.59512,2.99573,3.4012,3.3673,2.99573,3.91202,3.89182,4.36945,103.0,28.0,27.0,24.0,24.0,55.0,3,9,train_train
3_9_Adv_4,l1_1122,l1_1122_3_9_Adv_4_0_0,1,False,0,1,50.0,82.0,16.0,23.0,27.0,16.0,39.0,43.0,66.0,4.40672,2.77259,3.13549,3.29584,2.77259,3.66356,3.7612,4.18965,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_4,l27_1160,l27_1160_3_9_Adv_4_0_0,27,False,0,0,66.25,83.0,19.0,22.0,25.0,17.0,39.0,44.0,66.0,4.41884,2.94444,3.09104,3.21888,2.83321,3.66356,3.78419,4.18965,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_4,l31_1308,l31_1308_3_9_Adv_4_0_0,31,False,0,0,55.0,84.0,15.0,30.0,23.0,16.0,46.0,38.0,68.0,4.43082,2.70805,3.4012,3.13549,2.77259,3.82864,3.63759,4.21951,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_4,l37_1240,l37_1240_3_9_Adv_4_0_0,37,False,0,0,97.5,98.0,19.0,30.0,30.0,19.0,49.0,49.0,79.0,4.58497,2.94444,3.4012,3.4012,2.94444,3.89182,3.89182,4.36945,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_4,l39_1244,l39_1244_3_9_Adv_4_0_0,39,False,0,1,62.5,86.0,15.0,28.0,26.0,17.0,45.0,41.0,69.0,4.45435,2.70805,3.3322,3.2581,2.83321,3.80666,3.71357,4.23411,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_4,l3_1178,l3_1178_3_9_Adv_4_0_0,3,False,0,1,86.25,93.0,17.0,28.0,29.0,19.0,47.0,46.0,74.0,4.5326,2.83321,3.3322,3.3673,2.94444,3.85015,3.82864,4.30407,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_4,l41_1334,l41_1334_3_9_Adv_4_0_0,41,False,0,1,77.5,82.0,17.0,25.0,24.0,16.0,41.0,41.0,66.0,4.40672,2.83321,3.21888,3.17805,2.77259,3.71357,3.71357,4.18965,101.0,24.0,29.0,20.0,28.0,53.0,3,9,train_train
3_9_Adv_4,l43_1127,l43_1127_3_9_Adv_4_0_0,43,False,0,1,66.25,83.0,19.0,22.0,27.0,15.0,37.0,46.0,68.0,4.41884,2.94444,3.09104,3.29584,2.70805,3.61092,3.82864,4.21951,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_4,l45_1270,l45_1270_3_9_Adv_4_0_0,45,False,0,1,61.25,53.0,9.0,16.0,19.0,9.0,25.0,28.0,44.0,3.97029,2.19722,2.77259,2.94444,2.19722,3.21888,3.3322,3.78419,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_4,l47_1311,l47_1311_3_9_Adv_4_0_0,47,False,0,1,93.75,100.0,20.0,30.0,30.0,20.0,50.0,50.0,80.0,4.60517,2.99573,3.4012,3.4012,2.99573,3.91202,3.91202,4.38203,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_4,l49_1106,l49_1106_3_9_Adv_4_0_0,49,False,0,1,75.0,95.0,18.0,27.0,30.0,20.0,47.0,48.0,75.0,4.55388,2.89037,3.29584,3.4012,2.99573,3.85015,3.8712,4.31749,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_4,l51_1171,l51_1171_3_9_Adv_4_0_0,51,False,0,1,71.25,93.0,20.0,28.0,27.0,18.0,46.0,47.0,75.0,4.5326,2.99573,3.3322,3.29584,2.89037,3.82864,3.85015,4.31749,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_4,l53_1184,l53_1184_3_9_Adv_4_0_0,53,False,0,1,70.0,88.0,18.0,27.0,25.0,18.0,45.0,43.0,70.0,4.47734,2.89037,3.29584,3.21888,2.89037,3.80666,3.7612,4.2485,92.0,23.0,23.0,21.0,25.0,46.0,3,9,train_train
3_9_Adv_4,l55_1094,l55_1094_3_9_Adv_4_0_0,55,False,0,1,66.25,79.0,16.0,20.0,24.0,19.0,39.0,40.0,60.0,4.36945,2.77259,2.99573,3.17805,2.94444,3.66356,3.68888,4.09434,70.0,17.5,17.5,17.5,17.5,35.0,3,9,train_train
3_9_Adv_4,l59_1246,l59_1246_3_9_Adv_4_0_0,59,False,0,1,70.0,93.0,19.0,27.0,29.0,18.0,45.0,48.0,75.0,4.5326,2.94444,3.29584,3.3673,2.89037,3.80666,3.8712,4.31749,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_4,l7_1091,l7_1091_3_9_Adv_4_0_0,7,False,0,1,78.75,94.0,19.0,27.0,29.0,19.0,46.0,48.0,75.0,4.54329,2.94444,3.29584,3.3673,2.94444,3.82864,3.8712,4.31749,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Adv_4,l9_1131,l9_1131_3_9_Adv_4_0_0,9,False,0,1,48.75,93.0,16.0,21.0,25.0,13.0,34.0,41.0,62.0,4.5326,2.77259,3.04452,3.21888,2.56495,3.52636,3.71357,4.12713,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_1,l11_1232,l11_1232_3_9_Ele_1_0_0,11,False,0,1,66.25,91.0,19.0,28.0,25.0,19.0,47.0,44.0,72.0,4.51086,2.94444,3.3322,3.21888,2.94444,3.85015,3.78419,4.27667,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_1,l13_1291,l13_1291_3_9_Ele_1_0_0,13,False,0,1,88.75,99.0,20.0,30.0,29.0,20.0,50.0,49.0,79.0,4.59512,2.99573,3.4012,3.3673,2.99573,3.91202,3.89182,4.36945,103.0,28.0,27.0,24.0,24.0,55.0,3,9,train_train
3_9_Ele_1,l1_1122,l1_1122_3_9_Ele_1_0_0,1,False,0,1,50.0,82.0,16.0,23.0,27.0,16.0,39.0,43.0,66.0,4.40672,2.77259,3.13549,3.29584,2.77259,3.66356,3.7612,4.18965,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_1,l27_1160,l27_1160_3_9_Ele_1_0_0,27,False,0,1,66.25,83.0,19.0,22.0,25.0,17.0,39.0,44.0,66.0,4.41884,2.94444,3.09104,3.21888,2.83321,3.66356,3.78419,4.18965,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_1,l31_1308,l31_1308_3_9_Ele_1_0_0,31,False,0,1,55.0,84.0,15.0,30.0,23.0,16.0,46.0,38.0,68.0,4.43082,2.70805,3.4012,3.13549,2.77259,3.82864,3.63759,4.21951,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_1,l37_1240,l37_1240_3_9_Ele_1_0_0,37,False,0,1,97.5,98.0,19.0,30.0,30.0,19.0,49.0,49.0,79.0,4.58497,2.94444,3.4012,3.4012,2.94444,3.89182,3.89182,4.36945,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_1,l39_1244,l39_1244_3_9_Ele_1_0_0,39,False,0,1,62.5,86.0,15.0,28.0,26.0,17.0,45.0,41.0,69.0,4.45435,2.70805,3.3322,3.2581,2.83321,3.80666,3.71357,4.23411,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_1,l3_1178,l3_1178_3_9_Ele_1_0_0,3,False,0,1,86.25,93.0,17.0,28.0,29.0,19.0,47.0,46.0,74.0,4.5326,2.83321,3.3322,3.3673,2.94444,3.85015,3.82864,4.30407,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_1,l41_1334,l41_1334_3_9_Ele_1_0_0,41,False,0,1,77.5,82.0,17.0,25.0,24.0,16.0,41.0,41.0,66.0,4.40672,2.83321,3.21888,3.17805,2.77259,3.71357,3.71357,4.18965,101.0,24.0,29.0,20.0,28.0,53.0,3,9,train_train
3_9_Ele_1,l43_1127,l43_1127_3_9_Ele_1_0_0,43,False,0,1,66.25,83.0,19.0,22.0,27.0,15.0,37.0,46.0,68.0,4.41884,2.94444,3.09104,3.29584,2.70805,3.61092,3.82864,4.21951,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_1,l45_1270,l45_1270_3_9_Ele_1_0_0,45,False,0,0,61.25,53.0,9.0,16.0,19.0,9.0,25.0,28.0,44.0,3.97029,2.19722,2.77259,2.94444,2.19722,3.21888,3.3322,3.78419,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_1,l47_1311,l47_1311_3_9_Ele_1_0_0,47,False,0,1,93.75,100.0,20.0,30.0,30.0,20.0,50.0,50.0,80.0,4.60517,2.99573,3.4012,3.4012,2.99573,3.91202,3.91202,4.38203,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_1,l49_1106,l49_1106_3_9_Ele_1_0_0,49,False,0,1,75.0,95.0,18.0,27.0,30.0,20.0,47.0,48.0,75.0,4.55388,2.89037,3.29584,3.4012,2.99573,3.85015,3.8712,4.31749,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_1,l51_1171,l51_1171_3_9_Ele_1_0_0,51,False,0,1,71.25,93.0,20.0,28.0,27.0,18.0,46.0,47.0,75.0,4.5326,2.99573,3.3322,3.29584,2.89037,3.82864,3.85015,4.31749,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_1,l53_1184,l53_1184_3_9_Ele_1_0_0,53,False,0,0,70.0,88.0,18.0,27.0,25.0,18.0,45.0,43.0,70.0,4.47734,2.89037,3.29584,3.21888,2.89037,3.80666,3.7612,4.2485,92.0,23.0,23.0,21.0,25.0,46.0,3,9,train_train
3_9_Ele_1,l55_1094,l55_1094_3_9_Ele_1_0_0,55,False,0,1,66.25,79.0,16.0,20.0,24.0,19.0,39.0,40.0,60.0,4.36945,2.77259,2.99573,3.17805,2.94444,3.66356,3.68888,4.09434,70.0,17.5,17.5,17.5,17.5,35.0,3,9,train_train
3_9_Ele_1,l59_1246,l59_1246_3_9_Ele_1_0_0,59,False,0,1,70.0,93.0,19.0,27.0,29.0,18.0,45.0,48.0,75.0,4.5326,2.94444,3.29584,3.3673,2.89037,3.80666,3.8712,4.31749,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_1,l7_1091,l7_1091_3_9_Ele_1_0_0,7,False,0,1,78.75,94.0,19.0,27.0,29.0,19.0,46.0,48.0,75.0,4.54329,2.94444,3.29584,3.3673,2.94444,3.82864,3.8712,4.31749,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_1,l9_1131,l9_1131_3_9_Ele_1_0_0,9,False,0,1,48.75,93.0,16.0,21.0,25.0,13.0,34.0,41.0,62.0,4.5326,2.77259,3.04452,3.21888,2.56495,3.52636,3.71357,4.12713,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_2,l11_1232,l11_1232_3_9_Ele_2_0_0,11,False,0,1,66.25,91.0,19.0,28.0,25.0,19.0,47.0,44.0,72.0,4.51086,2.94444,3.3322,3.21888,2.94444,3.85015,3.78419,4.27667,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_2,l13_1291,l13_1291_3_9_Ele_2_0_0,13,False,0,1,88.75,99.0,20.0,30.0,29.0,20.0,50.0,49.0,79.0,4.59512,2.99573,3.4012,3.3673,2.99573,3.91202,3.89182,4.36945,103.0,28.0,27.0,24.0,24.0,55.0,3,9,train_train
3_9_Ele_2,l1_1122,l1_1122_3_9_Ele_2_0_0,1,False,0,1,50.0,82.0,16.0,23.0,27.0,16.0,39.0,43.0,66.0,4.40672,2.77259,3.13549,3.29584,2.77259,3.66356,3.7612,4.18965,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_2,l27_1160,l27_1160_3_9_Ele_2_0_0,27,False,0,1,66.25,83.0,19.0,22.0,25.0,17.0,39.0,44.0,66.0,4.41884,2.94444,3.09104,3.21888,2.83321,3.66356,3.78419,4.18965,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_2,l31_1308,l31_1308_3_9_Ele_2_0_0,31,False,0,1,55.0,84.0,15.0,30.0,23.0,16.0,46.0,38.0,68.0,4.43082,2.70805,3.4012,3.13549,2.77259,3.82864,3.63759,4.21951,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_2,l37_1240,l37_1240_3_9_Ele_2_0_0,37,False,0,1,97.5,98.0,19.0,30.0,30.0,19.0,49.0,49.0,79.0,4.58497,2.94444,3.4012,3.4012,2.94444,3.89182,3.89182,4.36945,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_2,l39_1244,l39_1244_3_9_Ele_2_0_0,39,False,0,1,62.5,86.0,15.0,28.0,26.0,17.0,45.0,41.0,69.0,4.45435,2.70805,3.3322,3.2581,2.83321,3.80666,3.71357,4.23411,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_2,l3_1178,l3_1178_3_9_Ele_2_0_0,3,False,0,1,86.25,93.0,17.0,28.0,29.0,19.0,47.0,46.0,74.0,4.5326,2.83321,3.3322,3.3673,2.94444,3.85015,3.82864,4.30407,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_2,l41_1334,l41_1334_3_9_Ele_2_0_0,41,False,0,1,77.5,82.0,17.0,25.0,24.0,16.0,41.0,41.0,66.0,4.40672,2.83321,3.21888,3.17805,2.77259,3.71357,3.71357,4.18965,101.0,24.0,29.0,20.0,28.0,53.0,3,9,train_train
3_9_Ele_2,l43_1127,l43_1127_3_9_Ele_2_0_0,43,False,0,0,66.25,83.0,19.0,22.0,27.0,15.0,37.0,46.0,68.0,4.41884,2.94444,3.09104,3.29584,2.70805,3.61092,3.82864,4.21951,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_2,l45_1270,l45_1270_3_9_Ele_2_0_0,45,False,0,0,61.25,53.0,9.0,16.0,19.0,9.0,25.0,28.0,44.0,3.97029,2.19722,2.77259,2.94444,2.19722,3.21888,3.3322,3.78419,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_2,l47_1311,l47_1311_3_9_Ele_2_0_0,47,False,0,1,93.75,100.0,20.0,30.0,30.0,20.0,50.0,50.0,80.0,4.60517,2.99573,3.4012,3.4012,2.99573,3.91202,3.91202,4.38203,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_2,l49_1106,l49_1106_3_9_Ele_2_0_0,49,False,0,1,75.0,95.0,18.0,27.0,30.0,20.0,47.0,48.0,75.0,4.55388,2.89037,3.29584,3.4012,2.99573,3.85015,3.8712,4.31749,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_2,l51_1171,l51_1171_3_9_Ele_2_0_0,51,False,0,0,71.25,93.0,20.0,28.0,27.0,18.0,46.0,47.0,75.0,4.5326,2.99573,3.3322,3.29584,2.89037,3.82864,3.85015,4.31749,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_2,l53_1184,l53_1184_3_9_Ele_2_0_0,53,False,0,1,70.0,88.0,18.0,27.0,25.0,18.0,45.0,43.0,70.0,4.47734,2.89037,3.29584,3.21888,2.89037,3.80666,3.7612,4.2485,92.0,23.0,23.0,21.0,25.0,46.0,3,9,train_train
3_9_Ele_2,l55_1094,l55_1094_3_9_Ele_2_0_0,55,False,0,1,66.25,79.0,16.0,20.0,24.0,19.0,39.0,40.0,60.0,4.36945,2.77259,2.99573,3.17805,2.94444,3.66356,3.68888,4.09434,70.0,17.5,17.5,17.5,17.5,35.0,3,9,train_train
3_9_Ele_2,l59_1246,l59_1246_3_9_Ele_2_0_0,59,False,0,1,70.0,93.0,19.0,27.0,29.0,18.0,45.0,48.0,75.0,4.5326,2.94444,3.29584,3.3673,2.89037,3.80666,3.8712,4.31749,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_2,l7_1091,l7_1091_3_9_Ele_2_0_0,7,False,0,0,78.75,94.0,19.0,27.0,29.0,19.0,46.0,48.0,75.0,4.54329,2.94444,3.29584,3.3673,2.94444,3.82864,3.8712,4.31749,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_2,l9_1131,l9_1131_3_9_Ele_2_0_0,9,False,0,0,48.75,93.0,16.0,21.0,25.0,13.0,34.0,41.0,62.0,4.5326,2.77259,3.04452,3.21888,2.56495,3.52636,3.71357,4.12713,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_3,l11_1232,l11_1232_3_9_Ele_3_0_0,11,False,0,1,66.25,91.0,19.0,28.0,25.0,19.0,47.0,44.0,72.0,4.51086,2.94444,3.3322,3.21888,2.94444,3.85015,3.78419,4.27667,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_3,l13_1291,l13_1291_3_9_Ele_3_0_0,13,False,0,1,88.75,99.0,20.0,30.0,29.0,20.0,50.0,49.0,79.0,4.59512,2.99573,3.4012,3.3673,2.99573,3.91202,3.89182,4.36945,103.0,28.0,27.0,24.0,24.0,55.0,3,9,train_train
3_9_Ele_3,l1_1122,l1_1122_3_9_Ele_3_0_0,1,False,0,0,50.0,82.0,16.0,23.0,27.0,16.0,39.0,43.0,66.0,4.40672,2.77259,3.13549,3.29584,2.77259,3.66356,3.7612,4.18965,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
3_9_Ele_3,l27_1160,l27_1160_3_9_Ele_3_0_0,27,False,0,1,66.25,83.0,19.0,22.0,25.0,17.0,39.0,44.0,66.0,4.41884,2.94444,3.09104,3.21888,2.83321,3.66356,3.78419,4.18965,0.0,0.0,0.0,0.0,0.0,0.0,3,9,train_train
